x,y,steps,success
136,151,5,1
137,151,6,1
138,151,7,1
139,151,7,1
140,151,5,1
141,151,9,1
142,151,7,1
143,151,8,1
144,151,7,1
145,151,8,1
146,151,10,1
147,151,9,1
148,151,9,1
149,151,10,1
150,151,11,1
1,152,1,1
3,152,1,1
5,152,2,1
7,152,2,0
9,152,1,1
11,152,2,0
13,152,2,0
15,152,3,0
17,152,1,1
21,152,3,0
23,152,2,1
25,152,3,1
27,152,3,0
29,152,3,0
31,152,2,1
33,152,3,0
35,152,3,1
37,152,4,0
39,152,2,0
41,152,3,0
43,152,3,0
45,152,4,0
47,152,5,0
49,152,5,0
51,152,1,1
53,152,3,0
55,152,3,0
59,152,4,1
61,152,3,1
63,152,5,0
65,152,4,0
67,152,6,0
69,152,4,0
71,152,4,1
73,152,7,0
75,152,8,0
77,152,2,0
79,152,3,0
81,152,3,0
83,152,3,0
85,152,4,0
87,152,3,0
89,152,3,0
91,152,5,0
93,152,5,0
97,152,4,0
99,152,4,0
101,152,5,0
103,152,4,0
105,152,4,0
107,152,6,0
109,152,5,0
111,152,5,0
113,152,6,0
115,152,3,0
117,152,4,0
119,152,4,0
121,152,5,0
123,152,6,0
125,152,6,0
127,152,4,0
129,152,6,0
131,152,5,0
135,152,5,0
137,152,5,0
139,152,6,0
141,152,6,0
143,152,5,0
145,152,6,0
147,152,8,0
149,152,8,0
151,152,10,0
1,153,1,1
2,153,1,1
4,153,2,0
5,153,2,1
7,153,1,1
8,153,2,1
10,153,2,1
11,153,1,1
13,153,2,0
14,153,1,1
16,153,2,1
19,153,3,0
20,153,2,1
22,153,1,1
23,153,3,1
25,153,2,1
26,153,2,0
28,153,4,0
29,153,5,0
31,153,2,1
32,153,2,1
35,153,2,1
37,153,3,1
38,153,4,1
40,153,2,1
41,153,2,1
43,153,4,0
44,153,4,1
46,153,3,1
47,153,3,1
49,153,5,0
50,153,4,1
52,153,2,0
53,153,3,0
55,153,3,0
56,153,4,0
58,153,5,0
59,153,5,0
61,153,4,0
62,153,4,0
64,153,3,0
65,153,5,0
67,153,4,0
70,153,4,0
71,153,4,0
73,153,5,0
74,153,4,0
76,153,7,0
77,153,1,1
79,153,3,1
80,153,2,1
82,153,2,1
83,153,3,0
86,153,4,0
88,153,4,1
89,153,3,1
91,153,6,0
92,153,3,1
94,153,3,1
95,153,4,1
97,153,3,1
98,153,5,0
100,153,4,1
101,153,6,0
103,153,4,0
104,153,4,0
106,153,6,0
107,153,5,0
109,153,6,0
110,153,5,0
112,153,5,0
113,153,6,0
115,153,2,1
116,153,4,1
118,153,4,0
121,153,4,1
122,153,7,0
124,153,5,1
125,153,4,1
127,153,7,0
128,153,5,0
130,153,6,0
131,153,7,0
133,153,7,0
134,153,3,1
137,153,5,1
139,153,5,1
140,153,8,0
142,153,8,0
143,153,8,0
145,153,6,1
146,153,6,1
148,153,9,0
149,153,7,1
151,153,8,1
152,153,9,1
1,154,1,1
3,154,2,0
5,154,1,1
9,154,4,0
13,154,2,0
15,154,2,0
17,154,4,0
19,154,5,0
23,154,2,0
25,154,3,0
27,154,4,0
29,154,4,0
31,154,1,1
37,154,2,1
39,154,2,0
41,154,4,0
43,154,5,0
45,154,3,0
47,154,5,0
51,154,6,0
53,154,2,1
57,154,5,0
59,154,3,0
61,154,5,0
65,154,5,0
67,154,6,0
69,154,3,1
71,154,4,0
73,154,6,0
75,154,5,0
79,154,3,0
81,154,4,0
83,154,3,0
85,154,4,0
87,154,4,0
89,154,3,0
93,154,4,0
95,154,4,0
97,154,4,0
101,154,6,0
103,154,3,0
107,154,4,0
109,154,6,0
111,154,7,0
113,154,6,0
115,154,9,0
117,154,4,0
123,154,5,0
125,154,6,0
127,154,6,0
129,154,6,0
131,154,6,0
135,154,4,0
137,154,7,0
139,154,7,0
141,154,8,0
145,154,7,0
149,154,11,0
151,154,9,0
153,154,9,0
1,155,1,1
2,155,1,1
3,155,1,1
4,155,1,1
6,155,1,1
7,155,2,1
8,155,2,0
9,155,3,1
11,155,3,0
12,155,1,1
13,155,1,1
14,155,2,1
16,155,2,0
17,155,4,0
18,155,3,1
19,155,3,0
21,155,2,1
22,155,3,1
23,155,2,1
24,155,2,1
26,155,1,1
27,155,3,1
28,155,2,1
29,155,4,0
32,155,2,0
33,155,3,0
34,155,4,0
36,155,4,0
37,155,5,0
38,155,4,0
39,155,1,1
41,155,4,1
42,155,2,1
43,155,5,0
44,155,3,1
46,155,5,0
47,155,4,0
48,155,6,0
49,155,5,1
51,155,6,1
52,155,1,1
53,155,2,1
54,155,3,1
56,155,2,1
57,155,3,0
58,155,4,0
59,155,4,1
61,155,3,1
63,155,5,0
64,155,6,0
66,155,6,0
67,155,6,0
68,155,6,1
69,155,2,1
71,155,5,0
72,155,4,1
73,155,7,0
74,155,7,0
76,155,8,0
77,155,9,0
78,155,1,1
79,155,2,1
81,155,3,1
82,155,4,1
83,155,4,0
84,155,2,1
86,155,5,0
87,155,4,0
88,155,3,1
89,155,3,1
91,155,4,1
92,155,5,0
94,155,4,0
96,155,6,0
97,155,2,1
98,155,5,1
99,155,6,0
101,155,5,0
102,155,6,1
103,155,7,1
104,155,3,1
106,155,4,0
107,155,5,1
108,155,4,1
109,155,6,0
111,155,7,0
112,155,3,1
113,155,6,0
114,155,8,0
116,155,10,0
117,155,3,1
118,155,4,1
119,155,5,0
121,155,5,0
122,155,4,1
123,155,5,1
126,155,3,1
127,155,7,0
128,155,6,0
129,155,8,1
131,155,6,1
132,155,7,0
133,155,8,0
134,155,7,0
136,155,4,1
137,155,6,0
138,155,6,0
139,155,6,1
141,155,8,0
142,155,9,1
143,155,7,1
144,155,9,0
146,155,7,0
147,155,7,1
148,155,9,0
149,155,8,1
151,155,8,1
152,155,9,1
153,155,9,1
154,155,10,1
1,156,1,1
5,156,2,0
7,156,3,0
11,156,3,0
17,156,3,0
19,156,4,0
23,156,3,0
25,156,5,0
29,156,3,0
31,156,4,0
35,156,5,0
37,156,4,0
41,156,3,0
43,156,3,0
47,156,3,0
49,156,3,0
53,156,2,0
55,156,3,0
59,156,3,0
61,156,3,0
67,156,4,0
71,156,5,0
73,156,5,0
77,156,8,0
79,156,2,0
83,156,3,0
85,156,3,0
89,156,4,0
95,156,4,0
97,156,5,0
101,156,4,0
103,156,5,0
107,156,4,0
109,156,5,0
113,156,4,0
115,156,5,0
119,156,4,0
121,156,4,0
125,156,4,0
127,156,4,0
131,156,4,0
133,156,6,0
137,156,4,0
139,156,5,0
145,156,8,0
149,156,7,0
151,156,9,0
155,156,9,0
1,157,1,1
2,157,1,1
3,157,2,1
4,157,3,1
5,157,3,1
6,157,4,1
7,157,4,1
8,157,3,1
9,157,4,1
10,157,3,1
11,157,4,1
12,157,5,1
13,157,6,1
14,157,5,1
15,157,4,1
16,157,3,1
17,157,7,1
18,157,4,1
19,157,6,1
20,157,3,1
21,157,5,1
22,157,7,1
23,157,4,1
24,157,5,1
25,157,5,1
26,157,6,1
27,157,4,1
28,157,5,1
29,157,8,1
30,157,5,1
31,157,9,1
32,157,3,1
33,157,4,1
34,157,7,1
35,157,5,1
36,157,5,1
37,157,6,1
38,157,5,1
39,157,6,1
40,157,3,1
41,157,5,1
42,157,5,1
43,157,5,1
44,157,7,1
45,157,5,1
46,157,5,1
47,157,10,1
48,157,6,1
49,157,7,1
50,157,6,1
51,157,11,1
52,157,12,1
53,157,2,1
54,157,4,1
55,157,4,1
56,157,5,1
57,157,6,1
58,157,8,1
59,157,4,1
60,157,5,1
61,157,7,1
62,157,9,1
63,157,4,1
64,157,6,1
65,157,6,1
66,157,6,1
67,157,8,1
68,157,11,1
69,157,7,1
70,157,3,1
71,157,6,1
72,157,5,1
73,157,10,1
74,157,7,1
75,157,12,1
76,157,7,1
77,157,8,1
78,157,9,1
79,157,1,1
80,157,3,1
81,157,4,1
82,157,5,1
83,157,5,1
84,157,5,1
85,157,7,1
86,157,5,1
87,157,8,1
88,157,7,1
89,157,6,1
90,157,5,1
91,157,6,1
92,157,5,1
93,157,9,1
94,157,10,1
95,157,5,1
96,157,6,1
97,157,7,1
98,157,7,1
99,157,6,1
100,157,6,1
101,157,6,1
102,157,11,1
103,157,8,1
104,157,12,1
105,157,3,1
106,157,5,1
107,157,7,1
108,157,5,1
109,157,8,1
110,157,5,1
111,157,7,1
112,157,9,1
113,157,8,1
114,157,7,1
115,157,11,1
116,157,13,1
117,157,9,1
118,157,2,1
119,157,5,1
120,157,6,1
121,157,8,1
122,157,9,1
123,157,7,1
124,157,7,1
125,157,10,1
126,157,6,1
127,157,8,1
128,157,7,1
129,157,7,1
130,157,9,1
131,157,4,1
132,157,8,1
133,157,9,1
134,157,8,1
135,157,9,1
136,157,12,1
137,157,10,1
138,157,6,1
139,157,9,1
140,157,8,1
141,157,11,1
142,157,9,1
143,157,8,1
144,157,5,1
145,157,10,1
146,157,10,1
147,157,11,1
148,157,10,1
149,157,12,1
150,157,9,1
151,157,11,1
152,157,12,1
153,157,13,1
154,157,12,1
155,157,14,1
156,157,15,1
1,158,1,1
3,158,1,1
5,158,2,0
7,158,2,1
9,158,3,0
11,158,3,1
13,158,4,1
15,158,3,1
17,158,4,0
19,158,5,1
21,158,3,0
23,158,2,1
25,158,5,0
27,158,3,0
29,158,3,0
31,158,4,0
33,158,3,1
35,158,5,0
37,158,4,0
39,158,5,0
41,158,4,0
43,158,4,0
45,158,5,0
47,158,6,0
49,158,4,0
51,158,6,0
53,158,1,1
55,158,3,1
57,158,5,1
59,158,6,1
61,158,6,0
63,158,5,0
65,158,5,0
67,158,5,0
69,158,5,0
71,158,4,1
73,158,7,0
75,158,6,0
77,158,8,0
81,158,3,0
83,158,3,0
85,158,4,0
87,158,3,0
89,158,3,0
91,158,4,0
93,158,4,0
95,158,3,0
97,158,6,0
99,158,3,0
101,158,5,0
103,158,6,0
105,158,6,0
107,158,4,0
109,158,6,0
111,158,6,0
113,158,7,0
115,158,5,0
117,158,8,0
119,158,3,0
121,158,4,0
123,158,5,0
125,158,6,0
127,158,6,0
129,158,5,0
131,158,6,0
133,158,5,0
135,158,5,0
137,158,8,0
139,158,6,0
141,158,7,0
143,158,6,0
145,158,6,0
147,158,9,0
149,158,7,0
151,158,9,0
153,158,12,0
155,158,9,0
157,158,12,0
1,159,1,1
2,159,1,1
4,159,1,1
5,159,1,1
7,159,2,1
8,159,1,1
10,159,1,1
11,159,3,0
13,159,2,1
14,159,3,0
16,159,1,1
17,159,4,0
19,159,4,0
20,159,1,1
22,159,5,0
23,159,2,1
25,159,2,1
26,159,3,1
28,159,3,0
29,159,4,0
31,159,3,0
32,159,1,1
34,159,4,0
35,159,2,1
37,159,4,1
38,159,4,0
40,159,1,1
41,159,2,1
43,159,3,1
44,159,5,0
46,159,3,1
47,159,5,0
49,159,5,1
50,159,3,1
52,159,6,1
55,159,3,0
56,159,3,0
58,159,4,0
59,159,3,0
61,159,4,0
62,159,3,0
64,159,4,0
65,159,5,0
67,159,4,0
68,159,5,0
70,159,6,0
71,159,3,0
73,159,5,0
74,159,6,0
76,159,6,0
77,159,6,0
79,159,9,0
80,159,1,1
82,159,2,1
83,159,3,1
85,159,4,0
86,159,3,1
88,159,5,0
89,159,5,0
91,159,3,1
92,159,3,1
94,159,5,0
95,159,4,0
97,159,3,1
98,159,5,1
100,159,3,1
101,159,4,1
103,159,6,0
104,159,6,1
107,159,4,0
109,159,4,0
110,159,5,0
112,159,6,0
113,159,5,0
115,159,4,0
116,159,6,0
118,159,7,0
119,159,10,0
121,159,4,1
122,159,5,0
124,159,6,0
125,159,4,1
127,159,5,0
128,159,4,1
130,159,5,1
131,159,7,0
133,159,5,0
134,159,5,0
136,159,6,0
137,159,5,0
139,159,11,0
140,159,5,1
142,159,5,1
143,159,6,0
145,159,8,0
146,159,6,0
148,159,6,0
149,159,12,0
151,159,7,0
152,159,9,0
154,159,13,0
155,159,8,0
157,159,9,0
158,159,10,0
1,160,1,1
3,160,2,0
7,160,1,1
9,160,2,0
11,160,2,0
13,160,3,0
17,160,2,0
19,160,3,0
21,160,2,0
23,160,1,1
27,160,2,0
29,160,3,0
31,160,4,0
33,160,2,0
37,160,4,0
39,160,4,0
41,160,2,0
43,160,3,0
47,160,3,0
49,160,3,0
51,160,3,0
53,160,4,0
57,160,3,0
59,160,3,0
61,160,2,1
63,160,4,0
67,160,3,0
69,160,4,0
71,160,5,0
73,160,4,0
77,160,6,0
79,160,7,0
81,160,2,0
83,160,3,0
87,160,3,0
89,160,3,0
91,160,3,0
93,160,4,0
97,160,3,0
99,160,4,0
101,160,3,0
103,160,4,0
107,160,3,0
109,160,4,0
111,160,5,0
113,160,5,0
117,160,6,0
119,160,7,0
121,160,3,0
123,160,4,0
127,160,4,0
129,160,4,0
131,160,4,0
133,160,5,0
137,160,5,0
139,160,6,0
141,160,4,0
143,160,5,0
147,160,5,0
149,160,6,0
151,160,5,0
153,160,6,0
157,160,7,0
159,160,8,0
1,161,1,1
2,161,1,1
3,161,1,1
4,161,2,1
5,161,3,1
6,161,1,1
8,161,2,0
9,161,1,1
10,161,2,1
11,161,3,1
12,161,2,0
13,161,3,0
15,161,3,1
16,161,4,1
17,161,2,1
18,161,1,1
19,161,3,1
20,161,4,1
22,161,4,1
24,161,2,0
25,161,3,0
26,161,3,0
27,161,1,1
29,161,4,0
30,161,4,1
31,161,4,0
32,161,5,0
33,161,3,1
34,161,2,1
36,161,4,1
37,161,3,0
38,161,5,0
39,161,3,1
40,161,4,1
41,161,2,1
43,161,4,1
44,161,4,1
45,161,4,1
47,161,2,1
48,161,5,0
50,161,4,1
51,161,5,1
52,161,3,1
53,161,6,1
54,161,1,1
55,161,3,1
57,161,3,1
58,161,4,0
59,161,5,1
60,161,4,1
61,161,5,1
62,161,4,0
64,161,5,0
65,161,3,1
66,161,4,0
67,161,5,1
68,161,5,1
71,161,4,1
72,161,4,1
73,161,5,0
74,161,6,1
75,161,6,0
76,161,6,1
78,161,6,0
79,161,7,1
80,161,8,1
81,161,1,1
82,161,2,1
83,161,4,1
85,161,2,1
86,161,4,1
87,161,4,0
88,161,4,1
89,161,3,1
90,161,4,1
93,161,4,0
94,161,2,1
95,161,5,0
96,161,5,0
97,161,4,1
99,161,4,0
100,161,4,1
101,161,3,1
102,161,5,1
103,161,5,1
104,161,3,1
106,161,6,1
107,161,7,1
108,161,4,1
109,161,4,1
110,161,6,1
111,161,6,1
113,161,4,1
114,161,6,1
116,161,5,1
117,161,6,0
118,161,7,0
120,161,8,1
121,161,2,1
122,161,5,1
123,161,3,1
124,161,5,0
125,161,4,1
127,161,5,0
128,161,6,0
129,161,5,1
130,161,5,0
131,161,4,1
132,161,6,1
134,161,8,1
135,161,5,1
136,161,7,1
137,161,5,1
139,161,7,0
141,161,3,1
142,161,4,1
143,161,5,1
144,161,6,0
145,161,6,1
146,161,5,1
148,161,6,1
149,161,6,1
150,161,8,0
151,161,4,1
152,161,6,1
153,161,7,1
155,161,7,1
156,161,5,1
157,161,8,1
158,161,8,1
159,161,9,1
160,161,10,1
1,162,1,1
5,162,2,0
7,162,2,0
11,162,2,0
13,162,3,0
17,162,3,0
19,162,2,0
23,162,4,0
25,162,4,0
29,162,3,0
31,162,3,0
35,162,4,0
37,162,5,0
41,162,2,0
43,162,4,0
47,162,4,0
49,162,4,0
53,162,5,0
55,162,2,0
59,162,3,0
61,162,3,0
65,162,3,0
67,162,4,0
71,162,4,0
73,162,3,0
77,162,4,0
79,162,4,0
83,162,3,0
85,162,3,0
89,162,4,0
91,162,3,0
